"2472556","Bchelli","Bchelli","Bchelli,Bechelli","33.6152","8.91585","P","PPL","TN","","31","6351","635155","","0",\N,"31","Africa/Tunis","2018-08-05"
"2472558","Beau Site","Beau Site","","36.8336","10.1644","P","PPLX","TN","","36","1158","115851","","0",\N,"44","Africa/Tunis","2018-08-05"
"2472650","Bechater","Bechater","Bashatir,Bashāţir,Bechater,Bechateur,Béchateur","37.3068","9.74343","P","PPL","TN","","18","1753","175353","","0",\N,"227","Africa/Tunis","2018-08-05"
"2472341","Bechri","Bechri","Bechri,Bishri,Bishrī","33.7913","8.77388","P","PPL","TN","","31","6353","635355","","0",\N,"29","Africa/Tunis","2018-08-05"
"2472774","Béja","Beja","Bace,Badza,Badża,Badža,Bajah,Batza,Bedja,Bedzha,Beja,Béja,Bājah,ba jie,bajh,bajt,beja,Μπατζά,Беджа,باجة,باجه,巴杰,베자","36.7256","9.18169","P","PPLA","TN","","17","2151","215151","","57233",\N,"248","Africa/Tunis","2018-08-05"
"2590332","Bejaoua","Bejaoua","","36.8361","10.0136","P","PPL","TN","","36","","","","0",\N,"40","Africa/Tunis","1998-02-09"
"2473826","Bekalta","Bekalta","Al Baqalitah,Al Baqāliţah,Bekalta,Mkalta","35.6174","10.9947","P","PPL","TN","","16","3259","325952","","15937",\N,"3","Africa/Tunis","2018-08-05"
"2590622","Bel Houl","Bel Houl","","34.7731","10.3819","P","PPL","TN","","32","3457","345754","","0",\N,"164","Africa/Tunis","2018-08-05"
"2472548","Belgica","Belgica","","34.7056","10.5814","P","PPL","TN","","32","3457","345758","","0",\N,"72","Africa/Tunis","2018-08-05"
"11862942","Belkhir","Belkhir","","34.2742","9.39107","P","PPL","TN","","30","6160","616052","","0",\N,"95","Africa/Tunis","2018-08-05"
"2472543","Bellevue","Bellevue","","36.7772","10.1925","P","PPL","TN","","36","1165","116552","","0",\N,"29","Africa/Tunis","2018-08-05"
"2472753","Belli","Belli","Balli,Ballī,Beli,Belli","36.5692","10.554","P","PPL","TN","","19","1565","156556","","0",\N,"50","Africa/Tunis","2018-08-05"
"2472542","Belvédère","Belvedere","Belvedere,Belvédère,Le Belvedere","36.8247","10.1864","P","PPLX","TN","","36","1159","115952","","0",\N,"8","Africa/Tunis","2018-08-05"
"11862748","Ben Aoun","Ben Aoun","","34.8526","9.14391","P","PPL","TN","","33","4356","435651","","0",\N,"462","Africa/Tunis","2018-08-05"
